type,x,y
2,1583,431
2,1580,457
2,1587,472
2,1552,483
2,1549,517
2,1593,564
2,1547,573
2,1495,564
2,1441,508
2,1461,505
2,1412,469
2,1396,451
2,1401,421
2,1400,391
2,1417,336
2,1389,296
2,1393,220
2,1388,240
2,1356,249
2,1299,313
2,1252,313
2,1335,301
2,1352,313
2,1291,349
2,1261,367
2,1224,372
2,1179,369
2,1181,423
2,1171,445
2,1261,435
2,1289,420
2,1297,387
2,1384,372
2,1371,363
2,1375,332
2,1377,423
2,1369,405
2,1361,463
2,1396,519
2,1420,559
2,1451,565
2,1571,373
2,1660,369
2,1915,412
2,1577,489
2,1771,537
2,1731,537
2,1744,572
2,1731,599
2,1808,572
2,1792,587
2,1877,476
2,1889,499
2,1821,593
2,1693,609
2,1660,596
2,1639,587
2,1636,596
2,1588,612
2,1556,664
2,1609,680
2,1645,701
2,1677,665
2,1664,636
2,1740,649
2,1755,635
2,1737,695
2,1732,713
2,1709,728
2,1776,700
2,1804,659
2,1843,660
2,1831,680
2,1856,647
2,1891,643
2,1909,579
2,1991,392
2,1752,449
2,1611,743
2,1593,761
2,1560,768
2,1519,745
2,1489,745
2,1459,761
2,1432,781
2,1411,767
2,1401,776
2,1637,803
2,1671,837
2,1695,847
2,1656,893
2,1585,885
2,1604,848
2,1571,832
2,1571,813
2,1553,793
2,1533,813
2,1517,753
2,1649,928
2,1623,941
2,1571,941
2,1552,915
2,1524,907
2,1492,905
2,1484,880
2,1453,881
2,1568,983
2,1531,983
2,1524,1005
2,1539,1016
2,1504,1012
2,1409,859
2,1416,885
2,1397,815
2,1368,787
2,1352,801
2,1345,833
2,1375,837
2,1372,864
2,1389,883
2,1453,901
2,1408,933
2,1407,951
2,1389,939
2,1355,925
2,1316,877
2,1313,897
2,1299,881
2,1287,897
2,1271,885
2,1264,857
2,1373,959
2,1335,967
2,1287,940
2,1444,989
2,1416,996
2,1404,1011
2,1347,1029
2,1309,1013
2,1277,1025
2,1291,1047
2,1243,1037
2,1295,1071
2,1293,1109
2,1268,1121
2,1312,1136
2,1328,1127
2,1360,1116
2,1336,1080
2,1381,1069
2,1404,1080
2,1415,1069
2,1405,1051
2,1443,1045
2,1459,1027
2,1464,1040
2,1492,1040
2,1519,1033
2,1575,1007
2,1580,1025
2,1629,992
2,1629,1023
2,1585,1080
2,1568,1075
2,1556,1045
2,1532,1053
2,1547,1084
2,1512,1083
2,1495,1071
2,1461,1089
2,1469,1100
2,1432,1080
2,1375,1143
2,1347,1151
2,1297,1147
2,1392,1159
2,1476,1168
2,1533,1152
2,1425,1175
2,1424,1191
2,1405,1183
2,1383,1197
2,1392,1217
2,1355,1207
2,1345,1233
2,1417,1237
2,1455,1211
2,1471,1244
2,1601,963
2,1417,63
2,1439,45
2,1439,23
2,1392,45
2,1369,116
2,1389,92
2,1297,127
2,1261,145
2,1244,121
2,1232,147
2,1224,132
2,1189,177
2,1187,159
2,1327,68
2,1295,11
2,1760,147
2,295,1297
2,313,1313
2,283,1321
2,327,1337
2,359,1339
2,357,1387
