type,x,y
2,1337,485
2,1372,467
2,1402,441
2,1364,441
2,1361,417
2,1381,402
2,1364,388
2,1346,402
2,1323,376
2,1343,355
2,1387,341
2,1484,305
2,1508,282
2,1534,294
2,1537,317
2,1525,358
2,1496,385
2,1449,385
2,1605,323
2,1625,323
2,1637,323
2,1646,352
2,1681,332
2,1687,320
2,1716,323
2,1775,349
2,1781,335
2,1808,341
2,1816,329
2,1831,355
2,1816,376
2,1849,358
2,1855,396
2,1884,391
2,1869,408
2,1884,423
2,1878,467
2,1908,452
2,1905,485
2,1896,511
2,1869,523
2,1849,511
2,1837,499
2,1819,508
2,1808,502
2,1799,502
2,1790,485
2,1775,455
2,1781,414
2,1811,396
2,1837,396
2,1755,455
2,1734,458
2,1772,502
2,1740,496
2,1719,479
2,1719,505
2,1672,505
2,1646,399
2,1669,438
2,1646,435
2,1631,435
2,1652,461
2,1622,479
2,1587,458
2,1569,420
2,1517,438
2,1396,464
2,1393,485
2,1370,508
2,1358,532
2,1314,538
2,1290,529
2,1320,570
2,1340,561
2,1384,555
2,1414,540
2,1431,540
2,1417,511
2,1420,485
2,1443,470
2,1475,502
2,1508,482
2,1537,526
2,1475,535
2,1470,567
2,1399,596
2,1355,596
2,1343,626
2,1381,620
2,1396,649
2,1417,614
2,1431,649
2,1472,670
2,1508,664
2,1522,664
2,1508,685
2,1546,682
2,1587,682
2,1581,664
2,1569,635
2,1602,605
2,1611,570
2,1637,540
2,1669,555
2,1696,543
2,1722,538
2,1772,540
2,1799,540
2,1819,555
2,1837,558
2,1855,532
2,1963,543
2,1922,532
2,1922,570
2,1875,576
2,1849,570
2,1825,585
2,1799,573
2,1775,593
2,1743,590
2,1708,576
2,1764,611
2,1787,632
2,1746,661
2,1711,643
2,1705,614
2,1637,620
2,1617,632
2,1722,690
2,1684,687
2,1666,679
2,1637,670
2,1622,690
2,1402,667
2,1425,685
2,1399,690
2,1399,711
2,1381,690
2,1346,685
2,1311,702
2,1290,673
2,1273,687
2,1290,708
2,1267,723
2,1249,702
2,1208,735
2,1243,740
2,1240,767
2,1234,823
2,1220,796
2,1281,837
2,1308,876
2,1293,882
2,1320,926
2,1284,926
2,1346,899
2,1364,867
2,1349,832
2,1390,834
2,1399,737
2,1431,749
2,1420,714
2,1414,767
2,1425,790
2,1455,770
2,1472,746
2,1490,764
2,1478,796
2,1481,808
2,1487,829
2,1449,811
2,1417,858
2,1428,884
2,1467,852
2,1470,873
2,1461,917
2,1499,905
2,1493,870
2,1525,873
2,1511,852
2,1425,943
2,1352,967
2,1320,970
2,1290,943
2,1408,970
2,1381,987
2,1411,993
2,1420,1011
2,1437,1029
2,1455,1037
2,1478,1058
2,1499,1070
2,1434,1064
2,1390,1031
2,1355,993
2,1493,934
2,1525,934
2,1546,920
2,1555,884
2,1578,879
2,1569,902
2,1596,920
2,1581,955
2,1549,949
2,1593,981
2,1569,999
2,1546,1070
2,1587,1058
2,1596,1029
2,1619,961
2,1561,1117
2,1596,1093
2,1619,1090
2,1614,1134
2,1640,1128
2,1658,1158
2,1696,1146
2,1681,1108
2,1714,1176
2,1734,1158
2,1731,1193
2,1761,1214
2,1796,1214
2,1784,1178
2,1764,1176
2,1787,1140
2,1811,1128
2,1784,1126
2,1752,1126
2,1743,1084
2,1646,1058
2,1619,1031
2,1675,1031
2,1681,1011
2,1649,981
2,1714,1037
2,1778,1061
2,1778,1084
2,1802,1081
2,1808,1052
2,1784,1040
2,1655,949
2,1684,934
2,1652,905
2,1661,879
2,1637,882
2,1617,873
2,1649,849
2,1661,817
2,1646,814
2,1652,793
2,1617,832
2,1608,811
2,1605,787
2,1567,779
2,1558,755
2,1522,732
2,1555,717
2,1587,726
2,1617,743
2,1649,735
2,1678,758
2,1728,735
2,1752,723
2,1764,752
2,1781,776
2,1799,823
2,1805,855
2,1725,876
2,1714,896
2,1725,914
2,1758,896
2,1781,905
2,1769,931
2,1802,943
2,1840,937
2,1840,955
2,1787,993
2,1805,1014
2,1837,1011
2,1822,984
2,1852,984
2,1861,1005
2,1837,1040
2,1869,1031
2,1878,1037
2,1811,755
2,1837,758
2,1831,799
2,1843,829
2,1846,849
2,1837,720
2,1831,685
2,1863,667
2,1861,632
2,1878,623
2,1908,620
2,1963,629
2,1981,611
2,2016,635
2,1984,661
2,1981,685
2,1952,682
2,1922,667
2,1908,658
2,1919,690
2,1893,693
2,1872,708
2,1943,726
2,1955,740
2,2013,705
2,2037,690
2,2034,740
2,1981,743
2,1984,776
2,1960,770
2,1949,776
2,1940,761
2,1919,802
2,1905,829
2,1905,843
2,1875,855
2,1831,902
2,1855,896
2,1878,902
2,1905,926
2,1928,905
2,1928,852
2,1952,870
2,1940,826
2,1963,846
2,1975,820
2,2005,849
2,2005,867
2,2025,837
2,2052,776
2,2040,802
2,2069,808
2,2060,852
2,2058,876
2,2087,832
2,2099,849
2,2105,876
2,2146,870
2,1969,882
2,1952,905
2,1978,905
2,1999,890
2,1981,929
2,1963,955
2,1958,929
2,1937,946
2,1960,990
2,1963,1005
2,1963,1029
2,1946,1043
2,1934,1023
2,1881,1099
2,1855,1099
2,1819,1099
2,1855,1137
2,1834,1164
2,1869,1211
2,1855,1173
2,1878,1161
2,1896,1176
2,1902,1202
2,1908,1231
2,1937,1176
2,1949,1126
2,1978,1099
2,2008,1090
2,1993,1128
2,2019,1146
2,1955,1211
2,1966,1237
2,1952,1267
2,1919,1255
2,2028,1096
2,2046,1096
2,2019,1031
2,2028,1046
2,2043,1061
2,2055,1017
2,2037,993
2,2022,967
2,2002,996
2,2072,934
2,2090,917
2,2105,920
2,2125,920
2,2105,949
2,2078,961
2,2087,987
2,2105,1005
2,2084,1014
2,2069,1040
2,2084,1076
2,2105,1055
2,2125,1055
2,2107,1096
2,2072,1102
2,2090,1126
2,2084,1155
2,2102,1158
2,2113,1176
2,2140,1167
2,2125,1123
2,2140,1105
2,2143,1070
2,2181,1158
2,2202,1123
2,2187,1108
2,2196,1076
2,2193,1034
2,2199,996
2,2175,952
2,2163,926
2,2143,949
2,1758,414
2,1746,373
2,1705,373
2,1581,299
2,1599,1281
2,1617,1258
2,1634,1275
2,1664,1267
2,1658,1287
2,1619,1302
2,1596,1352
2,1575,1325
2,1587,1308
2,1602,1358
2,1666,1372
2,1687,1352
2,1666,1308
2,1708,1311
2,1708,1287
2,1737,1293
2,1775,1290
2,1752,1323
2,1719,1337
2,1758,1358
2,1728,1372
2,1708,1375
2,1708,1402
2,1737,1408
2,1740,1425
2,1661,1414
2,1602,1428
2,1646,1455
2,1705,1478
2,1734,1464
2,1752,1449
2,1772,1431
2,1781,1399
2,1799,1378
2,1822,1405
2,1816,1425
2,1799,1434
2,1834,1320
2,1863,1337
2,1872,1320
2,1908,1337
2,1887,1349
2,1916,1358
2,1943,1367
2,1981,1402
2,2005,1458
2,2034,1493
2,1981,1493
2,1969,1478
2,1934,1408
2,1911,1381
2,1922,1422
2,1928,1449
2,1902,1455
2,1902,1478
2,1875,1461
2,1840,1440
2,1943,1493
2,1946,1508
2,1911,1508
2,1911,1525
2,1937,1552
2,1928,1596
2,1893,1569
2,1887,1584
2,1863,1617
2,1781,1617
2,1778,1593
2,1749,1593
2,1734,1567
2,1728,1537
2,1725,1511
2,1690,1514
2,1699,1569
2,1681,1552
2,1849,1655
2,1881,1705
2,1890,1661
2,1916,1652
2,1916,1714
2,1955,1640
2,1969,1711
2,1955,1749
2,1955,1787
2,1963,1825
2,1928,1834
2,1887,1831
2,1893,1781
2,1863,1743
2,1852,1837
2,1637,1605
2,1690,1699
2,1672,1661
2,1622,1658
2,1584,1637
2,1602,1608
2,1599,1561
2,1575,1546
2,1546,1528
2,1511,1519
2,1540,1484
2,1496,1431
2,1455,1437
2,1464,1502
2,1425,1502
2,1411,1455
2,1381,1493
2,1420,1540
2,1405,1522
2,1381,1549
2,1390,1578
2,1414,1596
2,1320,1528
2,1296,1525
2,1270,1555
2,1296,1572
2,1311,1611
2,1264,1611
2,1346,1640
2,1367,1608
2,1387,1619
2,1420,1640
2,1440,1637
2,1446,1658
2,1458,1684
2,1422,1684
2,1340,1684
2,1337,1708
2,1290,1722
2,1252,1728
2,1372,1705
2,1378,1728
2,1402,1740
2,1361,1740
2,1367,1766
2,1299,1761
2,1287,1802
2,1346,1808
2,1390,1825
2,1393,1790
2,1431,1761
2,1402,1761
2,1311,1855
2,1258,1884
2,1290,1905
2,1390,1852
2,1390,1840
2,1420,1837
2,1417,1811
2,1249,1928
2,1264,1958
2,1287,1958
2,1328,1975
2,1364,1972
2,1422,1952
2,1446,1893
2,1449,1863
2,1443,1828
2,1484,1831
2,1484,1861
2,1514,1828
2,1543,1846
2,1546,1813
2,1578,1805
2,1599,1755
2,1584,1716
2,1525,1693
2,1481,1684
2,1546,1634
2,1581,1675
2,1611,1669
2,1634,1714
2,1619,1784
2,1517,2157
2,1490,2175
2,1490,2193
2,1525,2184
2,1464,2205
2,1431,2207
2,1455,2249
2,1490,2240
2,1514,2319
2,1572,2349
2,1564,2240
2,1611,2278
2,1608,2319
2,1619,2360
2,1643,2278
2,1705,2401
2,1749,2360
2,1743,2399
2,1761,2299
2,1772,2419
2,1822,2419
2,1875,2375
2,1928,2375
2,1913,2304
2,1893,2304
2,1902,2284
2,1855,2257
2,1740,2254
2,1993,2119
2,1990,2155
2,1972,2122
2,1940,2102
2,1911,2110
2,1908,2087
2,1946,2069
2,1960,2063
2,1972,2031
2,1919,1946
2,1884,1949
2,1866,1940
2,1813,1928
2,1787,1922
2,1784,1940
2,1799,1972
2,1778,1987
2,1772,2013
2,1813,1996
2,1555,2313
2,1528,573
2,1531,596
2,1517,626
2,1502,599
2,1472,608
2,1478,637
