type,x,y
2,2140,192
2,2170,180
2,2134,168
2,2124,138
2,2124,114
2,2164,102
2,2155,89
2,2176,71
2,2164,50
2,2256,59
2,2280,29
2,2304,59
2,2347,56
2,2375,68
2,2384,96
2,2375,135
2,2353,135
2,2304,156
2,2301,102
2,2262,132
2,2265,162
2,2240,171
2,2246,217
2,2246,259
2,2283,274
2,2347,238
2,2362,199
2,2329,335
2,2259,392
2,2234,438
2,2250,459
2,2271,480
2,2298,462
2,2344,453
2,2350,480
2,2298,520
2,2317,532
2,2103,653
2,2124,659
2,2039,689
2,2128,695
2,2118,759
2,2100,808
2,2091,835
2,2033,783
2,2018,835
2,2060,820
2,2045,889
2,2009,889
2,1981,868
2,1923,889
2,1877,889
2,1835,853
2,1801,847
2,1786,871
2,1829,920
2,1804,920
2,1890,971
2,1838,971
2,1789,980
2,1758,947
2,1804,1026
2,1618,738
2,1643,859
2,1615,886
2,1633,965
2,1621,983
2,1606,1005
2,1594,892
2,1572,865
2,1536,865
2,1527,914
2,1508,814
2,1545,792
2,1472,747
2,1447,789
2,1435,765
2,1640,1044
2,1743,1029
2,1707,1062
2,1707,1138
2,1838,1126
2,1829,1162
2,1835,1201
2,1874,1153
2,1993,1005
2,1996,1032
2,2018,1011
2,1957,1077
2,1920,1068
2,1951,1171
2,2027,1168
2,2036,1144
2,2073,1183
2,2079,1092
2,2073,1123
2,2085,1053
2,2106,1001
2,2161,1008
2,2179,1068
2,2210,1032
2,2243,1044
2,2283,1056
2,2243,1080
2,2301,1017
2,2323,1029
2,2353,1083
2,2356,1135
2,2298,1180
2,2304,1214
2,2338,1217
2,2317,1250
2,2314,1286
2,2277,1244
2,2253,1292
2,2268,1283
2,2195,1256
2,2109,1262
2,2082,1265
2,2067,1320
2,2009,1292
2,1972,1253
2,1929,1241
2,1899,1253
2,1865,1253
2,1905,1198
2,1801,1253
2,1981,1301
2,2027,1329
2,2134,1398
2,2115,1380
2,1999,1371
2,1966,1347
2,1905,1417
2,1887,1417
2,1847,1414
2,1862,1368
2,1960,1398
2,2015,1389
2,2082,1404
2,2283,1341
2,2277,1389
2,2265,1414
2,2234,1414
2,2243,1377
2,2317,1392
2,2338,1347
2,2359,1335
2,2362,1383
2,2375,1453
2,2338,1441
2,2292,1426
2,2280,1450
2,2265,1477
2,2304,1511
2,2326,1483
2,2274,1492
2,2304,1535
2,2365,1486
2,2387,1538
2,2289,1562
2,2375,1695
2,2335,1686
2,2353,1711
2,2378,1771
2,2372,1783
2,2368,1814
2,2368,1832
2,2368,1874
2,2353,1923
2,2375,1950
2,2372,1995
2,1807,1135
2,1737,1229
2,1697,1205
2,1670,1198
2,1676,1256
2,1710,1259
2,1697,1298
2,1685,1323
2,1624,1344
2,389,556
2,453,538
2,413,614
2,474,608
2,471,653
2,618,541
2,603,447
2,572,617
2,624,626
2,679,586
2,715,553
2,773,574
2,517,668
2,416,759
2,316,786
2,206,768
2,328,820
2,267,838
2,426,871
2,505,820
2,505,877
2,535,808
2,615,811
2,557,738
2,575,698
2,618,689
2,679,674
2,749,680
2,819,653
2,831,665
2,847,698
2,950,559
2,972,577
2,923,629
2,877,659
2,926,668
2,984,632
2,950,665
2,978,668
2,1023,650
2,1066,638
2,1060,720
2,1036,714
2,1005,735
2,1023,789
2,1115,765
2,1222,726
2,1222,756
2,1213,792
2,1295,698
2,1341,741
2,1292,759
2,1289,805
2,1347,841
2,1386,841
2,1399,862
2,1417,883
2,1417,914
2,1286,923
2,1283,889
2,1298,868
2,1258,832
2,1231,908
2,1200,926
2,1203,956
2,1164,986
2,1133,926
2,1091,883
2,1100,832
2,1057,832
2,1164,1017
2,1197,1044
2,1136,1059
2,1368,1020
2,1338,1011
2,1380,1032
2,1402,1062
2,1466,1050
2,1508,1056
2,1539,1068
2,1566,1068
2,1246,1071
2,1240,1041
2,1118,1089
2,1130,1120
2,1072,1171
2,1030,1171
2,1033,1126
2,1075,1071
2,953,735
2,923,768
2,859,753
2,749,720
2,703,720
2,624,726
2,612,762
2,667,820
2,743,795
2,721,847
2,691,768
2,807,844
2,868,798
2,953,826
2,990,856
2,1002,880
2,1026,917
2,1100,941
2,1069,1011
2,1051,1047
2,993,1011
2,975,974
2,920,938
2,859,920
2,822,917
2,786,880
2,779,917
2,697,911
2,679,929
2,657,965
2,599,983
2,560,926
2,496,959
2,459,917
2,371,917
2,352,944
2,310,1020
2,410,983
2,502,992
2,581,986
2,389,1056
2,352,1095
2,291,1089
2,368,1129
2,603,1050
2,648,1011
2,648,1029
2,691,1008
2,715,1044
2,789,1041
2,764,953
2,831,1001
2,886,1035
2,901,968
2,886,1080
2,859,1108
2,816,1086
2,959,1071
2,1002,1098
2,972,1135
2,1014,1177
2,965,1195
2,975,1232
2,993,1256
2,920,1241
2,920,1283
2,959,1301
2,984,1323
2,975,1386
2,883,1205
2,883,1141
2,850,1150
2,798,1150
2,764,1153
2,755,1180
2,657,1135
2,627,1180
2,569,1232
2,578,1277
2,630,1244
2,679,1226
2,673,1283
2,676,1326
2,679,1356
2,721,1311
2,761,1280
2,792,1226
2,731,1220
2,822,1198
2,432,1183
2,362,1247
2,435,1238
2,374,1356
2,816,1311
2,859,1308
2,886,1338
2,593,1377
2,474,1426
2,416,1435
2,566,1447
2,511,1495
2,575,1529
2,639,1426
2,603,1408
2,728,1465
2,718,1426
2,700,1395
2,749,1371
2,779,1365
2,770,1414
2,807,1456
2,908,1456
2,1023,1456
2,1030,1392
2,1048,1347
2,1008,1350
2,1081,1495
2,1011,1498
2,1118,1550
2,1145,1526
2,1194,1514
2,1167,1498
2,1106,1404
2,1072,1571
2,1014,1607
2,987,1565
2,972,1529
2,874,1517
2,813,1511
2,825,1538
2,813,1580
2,749,1580
2,731,1544
2,706,1523
2,645,1535
2,584,1641
2,746,1647
2,691,1662
2,654,1680
2,612,1704
2,514,1689
2,523,1726
2,523,1665
2,477,1623
2,782,1732
2,758,1720
2,822,1686
2,749,1689
2,697,1765
2,618,1765
2,642,1817
2,691,1817
2,581,1856
2,603,1901
2,542,1904
2,554,1953
2,621,1956
2,685,1886
2,731,1914
2,703,1935
2,694,1974
2,801,1820
2,837,1774
2,895,1735
2,898,1695
2,981,1735
2,972,1774
2,941,1753
2,965,1589
2,959,1617
2,932,1523
2,981,1653
2,981,1677
2,1023,1692
2,1103,1744
2,1030,1768
2,1075,1801
2,1277,1571
2,1328,1571
2,1286,1607
2,1274,1647
2,1246,1704
2,1206,1692
2,1173,1744
2,1209,1771
2,1206,1801
2,1176,1841
2,1240,1829
2,1295,1738
2,1310,1692
2,1283,1689
2,1328,1668
2,1386,1611
2,1414,1589
2,1389,1559
2,1487,1517
2,1481,1501
2,1450,1511
2,1423,1520
2,1386,1523
2,1350,1526
2,1152,1623
2,1023,1835
2,1002,1859
2,917,1789
2,865,1841
2,850,1880
2,792,1883
2,813,1932
2,718,1974
2,590,2004
2,584,2065
2,654,2044
2,679,2083
2,627,2101
2,725,2053
2,761,2023
2,807,2004
2,792,2062
2,828,2080
2,877,2065
2,862,2129
2,810,2123
2,843,2174
2,776,2171
2,761,2153
2,679,2144
2,664,2180
2,911,2095
2,935,2023
2,987,1971
2,1026,1968
2,1008,2004
2,1017,2038
2,975,2041
2,1060,1944
2,1109,1910
2,1139,1759
2,1145,1814
2,520,1368
2,523,1423
