type,x,y
2,1271,804
2,1239,806
2,1221,806
2,1215,824
2,1181,838
2,1157,828
2,1015,778
2,981,776
2,693,768
2,713,786
2,657,776
2,589,762
2,607,790
2,623,812
2,643,822
2,669,812
2,677,848
2,687,832
2,781,792
2,773,804
2,763,842
2,729,836
2,725,862
2,727,866
2,757,872
2,647,888
2,661,910
2,675,924
2,625,900
2,865,852
2,927,806
2,955,820
2,937,832
2,953,780
2,999,804
2,1027,796
2,1043,816
2,1057,834
2,1067,842
2,1057,792
2,1107,816
2,1131,844
2,1321,834
2,1333,852
2,1299,856
2,1261,870
2,1235,854
2,1225,884
2,1193,856
2,1187,878
2,1203,888
2,1361,864
2,1363,912
2,1343,894
2,1323,900
2,1289,902
2,1359,940
2,1335,926
2,1317,942
2,1315,968
2,1283,938
2,1241,924
2,1259,942
2,1219,932
2,1185,922
2,1139,906
2,1165,926
2,1109,916
2,1055,868
2,1063,892
2,999,858
2,1025,868
2,1005,896
2,1019,912
2,1063,912
2,1101,886
2,871,886
2,935,930
2,893,922
2,863,958
2,807,942
2,799,916
2,773,914
2,911,962
2,943,958
2,1065,942
2,833,880
2,799,880
2,783,890
2,837,900
2,821,910
2,1175,990
2,1035,964
2,1009,940
2,985,962
2,997,980
2,1031,986
2,1059,984
2,1055,1006
2,1113,1010
2,1143,1022
2,1077,1046
2,1015,1036
2,959,1026
2,933,1010
2,881,996
2,901,1026
2,945,1040
2,823,988
2,815,1008
2,801,1036
2,777,978
2,743,986
2,691,962
2,675,980
2,667,1002
2,753,1026
2,749,1038
2,765,1070
2,707,1058
2,743,1086
2,727,1092
2,713,1082
2,715,1106
2,595,1022
2,611,1050
2,637,1076
2,659,1156
2,685,1150
2,731,1142
2,769,1112
2,863,1144
2,831,1132
2,815,1144
2,783,1154
2,767,1180
2,787,1218
2,795,1254
2,825,1180
2,849,1166
2,875,1174
2,917,1116
2,809,1064
2,835,1056
2,863,1022
2,1007,1060
2,1045,1078
2,1077,1072
2,1125,1070
2,1087,1090
2,1121,1114
2,1103,1112
2,1071,1116
2,1105,1144
2,1059,1144
2,1123,1172
2,1013,1156
2,975,1144
2,949,1096
2,1351,1128
2,1377,1154
2,1383,1174
2,1395,1208
2,1369,1224
2,1369,1194
2,1339,1182
2,1291,1164
2,1325,1256
2,1293,1250
2,1277,1276
2,1219,1254
2,1203,1194
2,1229,1168
2,1175,1296
2,1201,1314
2,1175,1326
2,1177,1352
2,1163,1382
2,1147,1348
2,1147,1396
2,1111,1392
2,1085,1378
2,1095,1338
2,1045,1358
2,1051,1396
2,1023,1404
2,1021,1370
2,1001,1250
2,1007,1294
2,949,1274
2,971,1294
2,969,1318
2,977,1346
2,945,1314
2,919,1300
2,927,1330
2,939,1358
2,881,1280
2,955,1412
2,967,1452
2,935,1434
2,911,1398
2,853,1340
2,809,1340
2,791,1320
2,1405,1128
2,1447,1116
2,1447,1136
2,1427,1090
2,1453,1086
2,1471,1090
2,491,1030
2,503,1062
2,421,1072
2,393,1078
2,373,1086
2,369,1068
2,341,1072
2,317,1090
2,331,1124
2,289,1156
2,277,1124
2,279,1092
2,375,1152
2,419,1124
2,431,1108
2,473,1118
2,479,1094
2,495,1124
2,541,1130
2,555,1150
2,563,1172
2,363,1200
2,355,1190
2,327,1194
2,293,1200
2,319,1214
2,307,1240
2,261,1260
2,291,1258
2,321,1250
2,333,1268
2,335,1286
2,359,1268
2,389,1264
2,393,1230
2,419,1278
2,429,1246
2,441,1232
2,449,1226
2,467,1228
2,479,1194
2,543,1220
2,509,1230
2,493,1232
2,241,1300
2,259,1322
2,229,1332
2,239,1348
2,269,1336
2,295,1326
2,297,1350
2,305,1364
2,319,1362
2,351,1332
2,371,1292
2,455,1278
2,475,1278
2,465,1256
2,505,1268
2,533,1256
2,565,1254
2,577,1268
2,577,1284
2,555,1296
2,517,1284
2,531,1306
2,503,1300
2,477,1314
2,507,1328
2,521,1338
2,503,1358
2,463,1328
2,467,1350
2,337,1366
2,349,1394
2,271,1394
2,253,1386
2,235,1376
2,221,1390
2,205,1396
2,211,1418
2,269,1438
2,329,1408
2,339,1440
2,309,1440
2,303,1470
2,345,1466
2,389,1394
2,429,1386
2,381,1428
2,379,1448
2,387,1464
2,415,1434
2,437,1418
2,469,1398
2,471,1426
2,481,1446
2,519,1368
2,515,1392
2,545,1340
2,559,1364
2,547,1386
2,537,1418
2,647,1354
2,615,1386
2,585,1410
2,619,1408
2,637,1430
2,655,1448
2,629,1460
2,593,1428
2,571,1462
2,565,1428
2,525,1444
2,547,1450
2,547,1474
2,525,1484
2,571,1504
2,567,1490
2,683,1360
2,693,1384
2,697,1408
2,727,1372
2,737,1356
2,767,1376
2,791,1390
2,819,1380
2,839,1386
2,843,1406
2,821,1412
2,895,1374
2,883,1404
2,865,1418
2,869,1440
2,835,1448
2,901,1428
2,951,1478
2,925,1464
2,897,1474
2,849,1476
2,867,1498
2,887,1502
2,915,1490
2,911,1526
2,829,1510
2,773,1510
2,749,1496
2,769,1452
2,745,1414
2,719,1422
2,695,1428
2,741,1446
2,737,1480
2,663,1494
2,623,1500
2,631,1518
2,641,1544
2,593,1554
2,615,1560
2,707,1516
2,679,1532
2,731,1512
2,773,1542
2,725,1542
2,727,1562
2,711,1586
2,687,1570
2,667,1570
2,455,1478
2,419,1492
2,399,1500
2,445,1510
2,467,1528
2,469,1554
2,537,1510
2,543,1540
2,523,1540
2,517,1570
2,533,1600
2,513,1598
2,491,1576
2,955,1506
2,937,1512
2,873,1558
2,861,1536
2,911,1570
2,897,1596
2,865,1590
2,843,1588
2,815,1606
2,789,1602
2,785,1568
2,753,1596
2,709,1618
2,921,1624
2,957,1642
2,921,1656
2,911,1704
2,897,1682
2,761,1662
2,657,1650
2,707,1666
2,721,1650
2,641,1660
2,607,1580
2,569,1580
2,573,1608
2,245,1472
2,269,1476
2,243,1508
2,205,1516
2,201,1562
2,229,1552
2,227,1584
2,201,1586
2,181,1604
2,299,1504
2,293,1522
2,325,1536
2,305,1542
2,289,1574
2,299,1602
2,349,1502
2,389,1542
2,441,1536
2,419,1554
2,427,1572
2,445,1556
2,395,1582
2,373,1574
2,353,1604
2,981,1660
2,975,1738
2,957,1732
2,891,1728
2,927,1768
2,949,1760
2,869,1756
2,839,1746
2,837,1764
2,845,1714
2,817,1736
2,809,1688
2,753,1692
2,775,1728
2,737,1752
2,759,1780
2,753,1806
2,721,1810
2,723,1778
2,693,1792
2,715,1766
2,697,1736
2,683,1682
2,223,1654
2,283,1638
2,215,1686
2,205,1716
2,189,1722
2,171,1742
2,185,1762
2,207,1772
2,171,1782
2,277,1702
2,289,1734
2,269,1752
2,285,1788
2,263,1782
2,311,1810
2,329,1828
2,413,1634
2,363,1628
2,371,1674
2,397,1696
2,361,1700
2,433,1716
2,461,1716
2,463,1642
2,609,1662
2,569,1658
2,559,1680
2,533,1674
2,543,1716
2,531,1736
2,625,1712
2,653,1732
2,589,1748
2,575,1784
2,551,1792
2,529,1772
2,541,1752
2,495,1738
2,465,1732
2,473,1754
2,465,1768
2,455,1786
2,401,1770
2,419,1790
2,409,1798
2,397,1810
2,369,1800
2,371,1758
2,329,1718
2,315,1686
2,359,1844
2,381,1838
2,387,1868
2,481,1852
2,467,1846
2,493,1900
2,491,1914
2,477,1898
2,447,1918
2,441,1902
2,391,1906
2,381,1922
2,361,1922
2,325,1882
2,287,1876
2,233,1818
2,241,1844
2,205,1852
2,153,1832
2,129,1898
2,145,1888
2,167,1908
2,119,1950
2,113,1980
2,101,2004
2,121,2024
2,129,2042
2,131,2070
2,157,2060
2,149,2012
2,181,2018
2,177,2006
2,187,2002
2,199,2006
2,159,1972
2,145,1942
2,141,1908
2,171,1924
2,199,1930
2,195,1958
2,205,1974
2,235,1956
2,263,1980
2,341,1950
2,327,1982
2,297,1998
2,289,2022
2,267,2028
2,253,2004
2,253,2028
2,221,2004
2,233,2024
2,245,2044
2,219,2052
2,381,2008
2,409,2028
2,357,2044
2,341,2068
2,315,2058
2,311,2100
2,351,2102
2,401,2108
2,439,2124
2,329,2120
2,303,2120
2,247,2080
2,215,2098
2,191,2088
2,205,2116
2,163,2130
2,219,2132
2,261,2160
2,279,2140
2,261,2122
2,437,2204
2,421,2210
2,417,2246
2,353,2166
2,305,2184
2,291,2208
2,307,2226
2,337,2212
2,235,2206
2,217,2232
2,183,2218
2,163,2194
2,145,2180
2,63,2208
2,123,2262
2,159,2234
2,199,2250
2,241,2270
2,231,2292
2,267,2266
2,281,2292
2,309,2274
2,293,2326
2,395,2316
2,65,2296
2,61,2308
2,79,2334
2,61,2350
2,143,2298
2,155,2316
2,135,2334
2,107,2336
2,117,2364
2,89,2396
2,115,2388
2,149,2384
2,131,2422
2,99,2436
2,167,2414
2,203,2376
2,183,2334
2,223,2330
2,229,2350
2,239,2384
2,193,2428
2,231,2436
2,291,2380
2,293,2414
2,275,2436
2,191,2464
2,195,2492
2,159,2488
2,217,2508
2,235,2520
2,271,2494
2,329,2498
2,321,2514
2,305,2534
2,287,2516
2,459,2066
2,1189,1456
2,1237,1472
2,1217,1495
2,1234,1523
2,1174,1508
2,1175,1476
2,1157,1491
2,1134,1524
2,1114,1522
2,1115,1563
2,1094,1572
2,1081,1599
2,1025,1626
2,1069,1628
2,1081,1640
2,1039,1644
2,1046,1670
2,1065,1688
2,1107,1603
2,1162,1592
2,1190,1594
2,1185,1624
2,1177,1651
2,1162,1679
2,1131,1702
2,1115,1719
2,1098,1731
2,1074,1743
2,1063,1779
2,1103,1815
2,1089,1832
2,1061,1843
2,1055,1812
2,1002,1860
2,990,1807
2,955,1848
2,927,1867
2,954,1884
2,1197,1531
2,1215,1547
