type,x,y
2,420,1510
2,453,1513
2,450,1471
2,468,1456
2,504,1432
2,498,1408
2,501,1381
2,564,1366
2,537,1315
2,591,1336
2,618,1306
2,639,1291
2,684,1267
2,624,1363
2,657,1333
2,678,1357
2,705,1348
2,726,1300
2,717,1276
2,786,1261
2,789,1288
2,795,1318
2,834,1246
2,879,1222
2,849,1192
2,852,1162
2,843,1150
2,846,1210
2,927,979
2,963,985
2,942,1015
2,996,1030
2,963,1051
2,924,1060
2,918,1093
2,897,1129
2,822,913
2,582,1402
2,576,1420
2,600,1441
2,633,1399
2,684,1390
2,678,1411
2,672,1447
2,645,1480
2,612,1474
2,444,1615
2,444,1576
2,399,1585
2,459,1543
2,492,1486
2,507,1519
2,528,1537
2,510,1567
2,579,1543
2,519,1597
2,552,1633
2,528,1645
2,504,1627
2,498,1645
2,504,1684
2,486,1696
2,513,1729
2,456,1657
2,540,1720
2,594,1639
2,591,1603
2,609,1552
2,654,1519
2,669,1558
2,660,1594
2,636,1588
2,732,1384
2,720,1417
2,756,1432
2,726,1447
2,708,1495
2,777,1444
2,750,1495
2,759,1525
2,726,1573
2,645,1654
2,597,1669
2,621,1708
2,642,1693
2,570,1747
2,585,1774
2,633,1762
2,636,1735
2,669,1717
2,714,1693
2,729,1636
2,756,1657
2,795,1627
2,756,1585
2,795,1555
2,795,1513
2,858,1522
2,822,1522
2,804,1459
2,858,1465
2,843,1435
2,744,1339
2,798,1378
2,783,1348
2,831,1330
2,828,1366
2,864,1381
2,912,1372
2,888,1324
2,849,1282
2,930,1315
2,897,1282
2,885,1255
2,909,1228
2,936,1192
2,885,1171
2,942,1147
2,936,1114
2,1002,1000
2,1029,970
2,1005,925
2,1011,898
2,1029,856
2,1119,805
2,1077,859
2,1080,880
2,1062,907
2,1104,910
2,1140,925
2,1125,871
2,1152,871
2,1170,886
2,1203,841
2,1134,835
2,1158,748
2,1281,703
2,1335,670
2,1347,640
2,1302,616
2,1272,643
2,1371,715
2,1353,748
2,1317,745
2,1272,787
2,1239,769
2,1251,805
2,1263,829
2,1329,790
2,1344,823
2,1398,769
2,1419,706
2,1461,802
2,1422,793
2,1416,826
2,1386,838
2,1332,859
2,1317,874
2,1245,871
2,1272,892
2,1260,916
2,1221,883
2,1191,910
2,1176,940
2,1083,943
2,1062,967
2,1089,976
2,1110,970
2,1194,964
2,1224,976
2,1221,940
2,1296,961
2,1311,934
2,1335,967
2,1338,892
2,1485,841
2,1542,832
2,1530,805
2,1509,787
2,1446,856
2,1470,874
2,1434,880
2,1410,895
2,1395,898
2,1392,922
2,1293,1012
2,1254,967
2,1224,1012
2,1197,1027
2,1176,1030
2,1146,1003
2,1113,1009
2,1077,1045
2,1059,1054
2,1074,1069
2,1023,1126
2,978,1075
2,981,1117
2,993,1147
2,1023,1174
2,1047,1186
2,1083,1162
2,1098,1180
2,1122,1138
2,1140,1108
2,1125,1087
2,1095,1090
2,1062,1114
2,1269,1060
2,1260,1030
2,1224,1057
2,1197,1078
2,1164,1069
2,1170,1108
2,1173,1135
2,1200,1153
2,1233,1117
2,1251,1099
2,1302,1090
2,1296,1120
2,1173,1174
2,1008,1219
2,1065,1216
2,1104,1228
2,1131,1249
2,1104,1261
2,1074,1261
2,1023,1255
2,996,1270
2,987,1309
2,966,1369
2,939,1378
2,891,1414
2,897,1456
2,951,1435
2,1002,1432
2,984,1387
2,1041,1345
2,1080,1363
2,1119,1357
2,834,1573
2,864,1585
2,669,1777
2,711,1771
2,738,1726
2,777,1723
2,783,1744
2,738,1783
2,759,1786
2,759,1813
2,783,1876
2,765,1852
2,735,1852
2,801,1792
2,828,1780
2,822,1828
2,849,1831
2,828,1717
2,810,1672
2,849,1669
2,861,1696
2,858,1726
2,894,1741
2,924,1771
2,894,1807
2,894,1825
2,927,1840
2,933,1798
2,963,1774
2,960,1744
2,996,1810
2,1029,1783
2,987,1705
2,933,1684
2,939,1717
2,825,1627
2,864,1609
2,900,1597
2,921,1594
2,948,1582
2,933,1624
2,984,1663
2,1026,1669
2,1008,1630
2,1029,1603
2,990,1588
2,1056,1567
2,927,1465
2,948,1483
2,936,1507
2,945,1534
2,969,1537
2,1023,1531
2,996,1504
2,1038,1492
2,1065,1429
2,1095,1411
2,1116,1429
2,1131,1480
2,1101,1492
2,1131,1525
2,1134,1555
2,1116,1603
2,1104,1603
2,1080,1582
2,1062,1609
2,1137,1633
2,1086,1648
2,1182,1606
2,1146,1570
2,1167,1522
2,1149,1384
2,1191,1393
2,1155,1345
2,1164,1225
2,1203,1228
2,1200,1234
2,1260,1234
2,1239,1258
2,1248,1285
2,1296,1264
2,1290,1294
2,1221,1312
2,1251,1363
2,1248,1399
2,1272,1396
2,1290,1387
2,1323,1414
2,1326,1354
2,1362,1324
2,1314,1318
2,1365,1279
2,1329,1273
2,1137,1174
2,1290,1150
2,1296,1186
2,1305,1204
2,1320,1225
2,1365,1225
2,1359,1189
2,1335,1153
2,1368,1096
2,1305,1036
2,1398,970
2,1371,1000
2,1398,1015
2,1371,1030
2,1377,1060
2,1350,1054
2,1416,1027
2,1446,1009
2,1428,973
2,1428,922
2,1533,874
2,1515,907
2,1539,916
2,1503,928
2,1533,964
2,1491,958
2,1485,982
2,1515,1012
2,1464,1024
2,1503,1051
2,1527,1078
2,1473,1078
2,1476,1114
2,1419,1078
2,1437,1111
2,1380,1129
2,1398,1147
2,1491,1141
2,1527,1150
2,1446,1165
2,1425,1171
2,1482,1210
2,1443,1210
2,1431,1222
2,1425,1252
2,1440,1279
2,1494,1297
2,1467,1315
2,1245,1444
2,1215,1495
2,1251,1501
2,1299,1504
2,1227,1537
2,1224,1555
2,1050,1705
2,1053,1741
2,1068,1783
2,1098,1828
2,1074,1855
2,1155,1777
2,1125,1771
2,1122,1723
2,1110,1690
2,1158,1657
2,1206,1690
2,1194,1702
2,1203,1735
2,1227,1582
2,1242,1621
2,1293,1594
2,1278,1546
2,1320,1537
2,1311,1615
2,1356,1612
2,1296,1651
2,1269,1639
2,1275,1681
2,1266,1708
2,1287,1726
2,1305,1747
2,1287,1768
2,1242,1756
2,1191,1771
2,1224,1798
2,1221,1825
2,1170,1810
2,1239,1834
2,1365,1564
2,1386,1573
2,1380,1471
2,1398,1453
2,1512,1156
2,1557,1102
2,1533,1180
2,1506,1234
2,1500,1258
2,1506,1333
2,1443,1402
2,1464,1429
2,1500,1405
2,3218,136
2,3182,150
2,3152,152
2,3138,132
2,3120,146
2,3094,146
2,3106,182
2,3056,156
2,3024,150
2,2982,144
2,2980,160
2,3012,190
2,3036,182
2,3008,204
2,2982,184
2,2958,188
2,2946,178
2,2914,180
2,2930,196
2,2932,216
2,2904,216
2,2972,238
2,2964,254
2,2920,256
2,2888,260
2,2866,238
2,2868,270
2,2812,282
2,2792,292
2,2768,312
2,2794,328
2,2828,322
2,2836,310
2,2820,358
2,2758,334
2,2730,334
2,2720,306
2,2700,324
2,2672,364
2,2680,362
2,2658,388
2,2712,372
2,2704,402
2,2742,382
2,2756,370
2,2814,400
2,2852,354
2,2786,384
2,2758,404
2,2764,428
2,2770,452
2,2778,488
2,2726,462
2,2708,468
2,2674,464
2,2690,440
2,2622,482
2,2578,478
2,2582,494
2,2612,508
2,2586,524
2,2646,508
2,2676,500
2,2580,566
2,2594,570
2,2626,570
2,2698,560
2,2696,574
2,2684,544
2,2672,562
2,2670,586
2,2712,618
2,2592,654
2,2640,690
2,2614,714
2,2596,706
2,2566,710
2,2570,742
2,2592,752
2,2626,748
2,2668,746
2,2614,770
2,2572,784
2,2578,800
2,2548,848
2,2640,830
2,2586,868
2,2556,900
2,2546,876
2,2554,946
2,2600,948
2,2638,952
2,2664,906
2,2664,880
2,2706,850
2,2708,796
2,2710,756
2,2700,734
2,2654,714
2,2664,728
2,2752,830
2,2734,880
2,2752,910
2,2762,928
2,2798,886
2,2766,860
2,2794,942
2,2766,968
2,2706,930
2,2678,962
2,2698,994
2,2650,994
2,2636,1016
2,2594,1002
2,2596,1044
2,2664,1030
2,2722,1030
2,2750,1032
2,2722,1074
2,2726,1106
2,2674,1098
2,2622,1090
2,2638,1106
2,2672,1124
2,2660,1148
2,2690,1148
2,2710,1152
2,2688,1180
2,2706,1180
2,2736,1168
2,2778,1122
2,2782,1144
2,2814,1140
2,2804,1100
2,2834,1116
2,2802,1052
2,2838,1052
2,2868,1078
2,2898,1050
2,2892,1012
2,2848,958
2,2822,948
2,2812,974
2,2858,926
2,2858,894
2,2864,884
2,2878,852
2,2852,842
2,2876,816
2,2814,808
2,2812,788
2,2786,728
2,2744,680
2,2720,654
2,2696,630
2,2774,616
2,2780,624
2,2768,648
2,2786,664
2,2812,662
2,2828,700
2,2836,722
2,2816,762
2,2866,722
2,2878,786
2,2794,582
2,2800,514
2,2834,526
2,2834,556
2,2850,590
2,2870,572
2,2840,628
2,2856,642
2,2882,682
2,2906,656
2,2902,618
2,2908,578
2,2950,578
2,2936,550
2,2928,500
2,2928,474
2,2876,494
2,2892,516
2,2870,536
2,2850,444
2,2852,410
2,2876,420
2,2878,392
2,2896,318
2,2914,356
2,2940,326
2,2952,370
2,2940,406
2,2956,428
2,2980,396
2,3006,348
2,2994,304
2,3008,254
2,3058,252
2,3078,286
2,3084,260
2,3080,206
2,3128,230
2,3160,230
2,3042,294
2,3034,318
2,3206,212
2,3204,172
2,3226,178
2,3244,194
2,3246,154
2,3294,158
2,3324,136
2,3350,142
2,3380,136
2,3362,180
2,3332,162
2,3270,196
2,3280,210
2,3310,208
2,3324,234
2,3344,212
2,3372,210
2,3382,236
2,3424,184
2,3404,156
2,3406,130
2,3426,134
2,3458,150
2,3472,168
2,3446,210
2,3500,130
2,3522,142
2,3512,168
2,3524,180
2,3530,204
2,3564,188
2,3542,164
2,3566,156
2,3606,176
2,3582,202
2,3554,222
2,3524,228
2,3530,252
2,3570,246
2,3586,284
2,3626,250
2,3642,230
2,3610,286
2,3668,260
2,3640,288
2,3632,320
2,3668,316
2,3676,288
2,3702,298
2,3698,262
2,3738,284
2,3764,302
2,3760,326
2,3734,324
2,3754,354
2,3702,336
2,3694,362
2,3656,350
2,3624,350
2,3570,334
2,3556,362
2,3528,320
2,3538,338
2,3500,364
2,3468,350
2,3460,320
2,3432,302
2,3422,320
2,3394,318
2,3352,326
2,3322,298
2,3330,262
2,3380,262
2,3248,246
2,3202,268
2,3150,290
2,3086,330
2,3030,358
2,3136,342
2,3144,326
2,3176,306
2,3208,336
2,3200,360
2,3176,360
2,3168,380
2,3052,412
2,2990,436
2,2968,460
2,3046,436
2,3040,492
2,3088,464
2,3082,416
2,3136,440
2,3160,416
2,3194,414
2,3218,402
2,3226,360
2,3242,332
2,3270,308
2,3240,292
2,3222,312
2,3290,338
2,3278,354
2,3330,368
2,3396,362
2,3406,394
2,3436,384
2,3442,408
2,3354,410
2,3398,418
2,3408,438
2,3416,462
2,3446,452
2,3370,444
2,3336,460
2,3316,432
2,3274,424
2,3260,414
2,3266,380
2,3242,440
2,3210,434
2,3276,446
2,3286,476
2,3288,508
2,3216,486
2,3212,508
2,3142,472
2,3136,498
2,3096,512
2,3100,486
2,3052,526
2,3018,548
2,3040,580
2,2962,588
2,3016,584
2,2980,652
2,2974,638
2,2946,642
2,2946,668
2,3010,704
2,2974,704
2,2998,724
2,2974,750
2,2960,740
2,2958,774
2,2906,768
2,2946,840
2,2900,874
2,2914,900
2,2908,934
2,2942,910
2,2936,940
2,2954,884
2,2990,874
2,2974,850
2,2990,818
2,3014,798
2,3026,834
2,3040,850
2,3064,858
2,3042,794
2,3082,804
2,3058,750
2,3060,718
2,3092,654
2,3040,656
2,3062,616
2,3128,632
2,3118,666
2,3140,690
2,3148,704
2,3174,670
2,3164,660
2,3154,592
2,3140,580
2,3094,564
2,3080,538
2,3202,526
2,3190,548
2,3196,560
2,3226,534
2,3258,526
2,3304,530
2,3312,560
2,3278,550
2,3256,558
2,3226,596
2,3280,600
2,3228,636
2,3212,672
2,3182,706
2,3252,686
2,3252,724
2,3288,696
2,3298,706
2,3316,646
2,3312,608
2,3358,604
2,3396,600
2,3396,538
2,3422,552
2,3454,506
2,3436,492
2,3476,486
2,3512,498
2,3522,520
2,3516,540
2,3538,460
2,3506,446
2,3516,408
2,3490,384
2,3474,430
2,3584,414
2,3590,372
2,3658,406
2,3644,426
2,3614,422
2,3672,428
2,3698,410
2,3698,432
2,3690,460
2,3734,448
2,3748,458
2,3728,416
2,3718,366
2,3764,398
2,3804,376
2,3800,342
2,3800,322
2,3878,354
2,3852,336
2,3862,390
2,3842,388
2,3874,412
2,3850,410
2,3920,412
2,3948,440
2,3988,494
2,3960,482
2,3944,466
2,3904,466
2,3906,438
2,3868,448
2,3838,436
2,3814,408
2,3772,432
2,3784,482
2,3810,456
2,3832,464
2,3816,496
2,3864,474
2,3846,492
2,3862,508
2,3920,488
2,3912,524
2,3934,540
2,3946,510
2,3974,514
2,3994,526
2,4010,546
2,4030,558
2,3992,562
2,3990,570
2,3950,558
2,4028,624
2,3984,632
2,3970,622
2,3950,596
2,3936,602
2,3914,602
2,3888,584
2,3874,580
2,3854,568
2,3876,546
2,3846,530
2,3824,518
2,3814,540
2,3828,556
2,3802,562
2,3830,580
2,3860,608
2,3852,654
2,3846,646
2,3832,628
2,3818,600
2,3804,588
2,3776,580
2,3748,570
2,3736,548
2,3746,512
2,3730,516
2,3700,480
2,3684,502
2,3652,504
2,3626,506
2,3592,488
2,3592,462
2,3572,456
2,3584,536
2,3618,542
2,3656,564
2,3660,574
2,3704,598
2,3712,564
2,3686,544
2,3702,524
2,3736,618
2,3764,624
2,3780,664
2,3802,606
2,3804,632
2,3810,650
2,3802,672
2,3820,674
2,3862,700
2,3904,648
2,3934,672
2,3952,652
2,3970,660
2,4022,680
2,4036,652
2,4012,640
2,3986,678
2,4006,692
2,4030,710
2,4020,722
2,3996,740
2,3990,724
2,3980,708
2,3950,692
2,3936,706
2,3928,698
2,3894,702
2,3874,726
2,3834,738
2,3862,762
2,3890,744
2,3920,734
2,3920,744
2,3964,738
2,3990,748
2,4016,758
2,4038,758
2,4036,804
2,4024,784
2,4046,824
2,4022,814
2,4004,828
2,3972,828
2,4046,866
2,4030,842
2,4022,848
2,4030,864
2,4038,900
2,4028,926
2,4006,884
2,3994,858
2,3964,908
2,3958,878
2,3942,850
2,3922,792
2,3952,798
2,3866,788
2,3814,802
2,3802,746
2,3794,722
2,3776,736
2,3756,718
2,3738,660
2,3734,686
2,3722,658
2,3676,662
2,3612,590
2,3544,598
2,3544,620
2,3492,596
2,3458,552
2,3438,584
2,3460,618
2,3444,630
2,3414,616
2,3516,642
2,3488,652
2,3542,650
2,3572,634
2,3622,648
2,3600,672
2,3574,684
2,3570,664
2,3524,676
2,3500,700
2,3460,670
2,3404,670
2,3422,688
2,3392,694
2,3370,716
2,3342,700
2,3338,672
2,3376,748
2,3334,734
2,3290,780
2,3142,742
2,3144,784
2,3122,790
2,3082,838
2,3192,818
2,3220,812
2,3226,772
2,3280,820
2,3302,842
2,3416,746
2,3448,768
2,3530,722
2,3544,746
2,3576,744
2,3584,774
2,3644,748
2,3616,726
2,3600,702
2,3686,744
2,3662,762
2,3670,716
2,3748,754
2,3716,754
2,3718,772
2,3860,864
2,3872,834
2,3850,814
2,3920,854
2,3910,896
2,3942,928
2,4054,966
2,4026,1012
2,4024,1050
2,4012,1102
2,4012,1116
2,3990,1058
2,3986,1042
2,3956,1012
2,3932,1016
2,3930,1042
2,3964,1056
2,3950,1078
2,3974,1090
2,3964,1122
2,3954,1152
2,3938,1186
2,3990,1152
2,3934,1118
2,3906,1106
2,3868,1090
2,3844,1058
2,3848,1028
2,3810,1024
2,3842,986
2,3820,948
2,3868,928
2,3890,984
2,3948,962
2,3978,974
2,3966,952
2,3788,932
2,3774,898
2,3766,868
2,3748,818
2,3734,796
2,3616,790
2,3680,788
2,3686,810
2,3704,826
2,3662,824
2,3624,832
2,3616,822
2,3554,828
2,3582,846
2,3524,868
2,3472,860
2,3442,866
2,3458,892
2,3546,894
2,3550,912
2,3354,814
2,3382,842
2,3398,884
2,3410,910
2,3380,898
2,3346,872
2,3262,838
2,3234,832
2,3206,838
2,3162,868
2,3132,880
2,3088,888
2,3070,902
2,3058,922
2,3044,904
2,3046,938
2,2994,944
2,2972,964
2,2958,950
2,2764,1206
2,2742,1242
2,2780,1236
2,2762,1264
2,2792,1220
2,2792,1194
2,2858,1152
2,2902,1154
2,2930,1132
2,2902,1086
2,2932,1104
2,2938,1078
2,2968,1070
2,2996,1060
2,3014,1072
2,3020,1036
2,3094,990
2,3064,954
2,3110,956
2,3134,950
2,3184,922
2,3162,954
2,3188,958
2,3222,936
2,3214,974
2,3248,964
2,3276,946
2,3314,920
2,3276,886
2,3224,882
2,3336,964
2,3360,980
2,3386,988
2,3408,1002
2,3112,1026
2,3158,1026
2,3138,1068
2,3094,1074
2,3086,1110
2,3174,1092
2,3180,1046
2,3200,1022
2,3232,1034
2,3240,1000
2,3252,1018
2,3280,1034
2,3290,1062
2,3362,1040
2,3342,1064
2,3388,1080
2,3356,1080
2,3354,1100
2,3346,1144
2,3298,1150
2,3308,1120
2,3308,1092
2,3288,1116
2,3260,1094
2,3270,1128
2,3224,1084
2,3198,1108
2,3146,1130
2,3108,1154
2,3134,1172
2,3172,1178
2,3246,1164
2,3210,1184
2,3278,1206
2,3282,1176
2,3222,1220
2,3212,1242
2,3016,1110
2,2994,1126
2,2958,1156
2,2934,1168
2,2934,1188
2,2888,1194
2,2858,1224
2,2806,1276
2,2834,1300
2,2836,1332
2,2838,1262
2,2862,1284
2,2896,1294
2,2878,1236
2,2906,1252
2,2918,1222
2,2936,1236
2,2960,1232
2,2978,1246
2,2952,1250
2,2956,1276
2,2926,1260
2,2950,1300
2,2982,1268
2,3342,1254
2,3374,1266
2,3360,1292
2,3266,1306
2,3270,1324
2,3310,1336
2,3286,1360
2,3264,1364
2,3238,1348
2,3210,1336
2,3008,1232
2,2988,1216
2,2954,1188
2,3002,1166
2,3002,1196
2,3038,1174
2,3070,1184
2,3050,1224
2,3040,1252
2,3076,1246
2,3110,1252
2,2982,1328
2,2876,1340
2,2850,1346
2,2890,1356
2,2912,1372
2,2928,1350
2,2952,1348
2,2986,1356
2,2936,1384
2,2962,1384
2,2976,1388
2,3004,1392
2,3028,1384
2,3050,1350
2,3010,1342
2,3030,1326
2,3002,1312
2,3014,1278
2,3052,1300
2,3070,1278
2,3106,1286
2,3104,1318
2,3074,1308
2,3136,1298
2,3102,1332
2,3096,1356
2,3090,1342
2,3058,1330
2,3066,1360
2,3062,1390
2,3128,1350
2,3158,1330
2,3130,1432
2,3138,1382
2,3172,1430
2,3200,1446
2,3172,1404
2,3184,1378
2,3202,1352
2,3226,1378
2,3248,1388
2,3248,1428
2,3242,1456
2,3268,1456
2,3320,1458
2,3274,1418
2,3312,1412
2,3312,1384
2,3354,1374
2,3358,1402
2,3374,1428
2,3364,1444
2,3362,1466
2,3408,1476
2,3408,1430
2,3398,1404
2,3394,1370
2,3418,1358
2,3408,1340
2,3420,1294
2,3414,1264
2,3434,1268
2,3452,1272
2,3480,1292
2,3464,1322
2,3442,1356
2,3468,1358
2,3494,1394
2,3432,1394
2,3460,1414
2,3454,1442
2,3452,1482
2,3482,1458
2,3476,1494
2,3510,1436
2,3528,1392
2,3492,1322
2,3516,1312
2,3524,1282
2,3486,1258
2,3542,1232
2,3564,1294
2,3546,1318
2,3556,1350
2,3576,1404
2,3550,1420
2,3570,1454
2,3558,1480
2,3548,1512
2,3524,1508
2,3594,1460
2,3620,1480
2,3652,1462
2,3648,1438
2,3618,1426
2,3638,1362
2,3614,1298
2,3584,1346
2,3578,1244
2,3582,1264
2,3608,1266
2,3654,1254
2,3670,1272
2,3680,1348
2,3654,1398
2,3704,1374
2,3732,1374
2,3736,1432
2,3700,1454
2,3698,1438
2,3786,1366
2,3754,1294
2,3730,1328
2,3814,1318
2,3822,1360
2,3868,1318
2,3852,1292
2,3880,1274
2,3866,1258
2,3862,1242
2,3800,1280
2,3746,1266
2,3802,1238
2,3780,1218
2,3740,1232
2,3724,1214
2,3670,1220
2,3630,1206
2,3610,1228
2,3618,1184
2,3578,1164
2,3676,1188
2,3682,1168
2,3678,1134
2,3642,1132
2,3730,1122
2,3742,1158
2,3788,1164
2,3830,1168
2,3852,1200
2,3866,1178
2,3898,1168
2,3950,1216
2,3916,1204
2,3920,1236
2,3860,1124
2,3794,1072
2,3750,1080
2,3728,1058
2,3750,1016
2,3800,1002
2,3706,984
2,3696,1008
2,3692,972
2,3692,1054
2,3598,1080
2,3628,1100
2,3598,1130
2,3634,1060
2,3612,1022
2,3620,992
2,3658,998
2,3652,950
2,3650,966
2,3636,952
2,3686,920
2,3722,940
2,3686,874
2,3720,844
2,3656,886
2,3650,922
2,3624,936
2,3602,922
2,3534,926
2,3502,948
2,3466,940
2,3470,998
2,3480,1032
2,3518,1044
2,3520,1000
2,3572,1022
2,3576,958
2,1870,982
2,1818,982
2,1806,1010
2,1760,996
2,1760,972
2,1728,988
2,1692,988
2,1732,1020
2,1696,1040
2,1676,1012
2,1652,1028
2,1646,1060
2,1620,1054
2,1626,1090
2,1596,1102
2,1576,1140
2,1652,1090
2,1632,1112
2,1686,1086
2,1698,1066
2,1714,1072
2,1708,1094
2,1764,1084
2,1798,1056
2,1832,1036
2,1890,1038
2,1880,1062
2,1862,1078
2,1948,992
2,1982,1004
2,1980,1044
2,2028,1062
2,1936,1078
2,1924,1040
2,1908,1104
2,1856,1136
2,1832,1106
2,1814,1122
2,1784,1120
2,1740,1120
2,1716,1136
2,1698,1114
2,1608,1154
2,1568,1180
2,1548,1220
2,1526,1258
2,1560,1256
2,1586,1234
2,1580,1196
2,1612,1194
2,1614,1224
2,1630,1194
2,1652,1228
2,1666,1190
2,1662,1150
2,1698,1170
2,1718,1180
2,1742,1182
2,1788,1190
2,1824,1182
2,1840,1160
2,1914,1134
2,1980,1100
2,1996,1088
2,2032,1090
2,2058,1096
2,2064,1076
2,2064,1146
2,2016,1114
2,2002,1140
2,1972,1156
2,2004,1174
2,1932,1180
2,1888,1206
2,1848,1196
2,1834,1226
2,1800,1234
2,1764,1216
2,1740,1212
2,1696,1218
2,1686,1246
2,1704,1280
2,1666,1244
2,1664,1278
2,1620,1280
2,1590,1282
2,1576,1314
2,1634,1300
2,1652,1334
2,1596,1372
2,1554,1376
2,1562,1400
2,1536,1410
2,1570,1452
2,1596,1412
2,1644,1400
2,1650,1362
2,1678,1390
2,1722,1382
2,1782,1366
2,1728,1306
2,1760,1308
2,1752,1284
2,1792,1270
2,1806,1284
2,1832,1298
2,1782,1324
2,1818,1342
2,1854,1268
2,1842,1240
2,1816,1242
2,1874,1244
2,1892,1258
2,1956,1246
2,1938,1276
2,1960,1272
2,1972,1210
2,1998,1230
2,2020,1214
2,2056,1182
2,2092,1182
2,2100,1132
2,2160,1166
2,2140,1190
2,2158,1228
2,2220,1218
2,2234,1178
2,2304,1246
2,2284,1276
2,2244,1274
2,2222,1250
2,2350,1242
2,2190,1262
2,2222,1300
2,2196,1304
2,2170,1272
