type,x,y
2,1928,2807
2,1888,2823
2,1821,2813
2,1861,2987
2,1888,2927
2,1884,2877
2,1941,2860
2,2037,2830
2,2274,2197
2,2211,2291
2,2161,2324
2,2101,2317
2,2264,1325
2,2294,1288
