type,x,y
2,1713,335
2,1660,344
2,1674,292
2,1633,290
2,1649,251
2,1653,302
2,1624,329
2,1633,346
2,1674,387
2,1705,401
2,1703,381
2,1716,366
2,1736,354
2,1738,379
2,1765,405
2,1807,412
2,1788,442
2,1776,467
2,1800,492
2,1815,473
2,1825,434
2,1831,465
2,1751,430
2,1765,469
2,1713,473
2,1711,449
2,1689,444
2,1724,496
2,1786,500
2,1765,486
2,1749,459
2,1786,539
2,1749,537
2,1807,560
2,1757,597
2,1813,607
2,1786,618
2,1800,640
2,1780,646
2,1809,675
2,1821,659
2,1834,653
2,1825,626
2,1753,679
2,1755,640
2,1720,609
2,1699,609
2,1676,607
2,1676,564
2,1728,545
2,1724,527
2,1738,568
2,1726,630
2,1705,665
2,1672,675
2,1660,646
2,1651,615
2,1627,636
2,1610,665
2,1624,708
2,1614,735
2,1566,723
2,1579,685
2,1579,634
2,1583,605
2,1612,580
2,1612,560
2,1575,570
2,1556,582
2,1556,556
2,1573,504
2,1552,473
2,1546,486
2,1610,405
2,1593,387
2,1573,366
2,1544,358
2,1535,331
2,1509,352
2,1527,370
2,1585,261
2,1579,208
2,1569,220
2,1546,236
2,1504,278
2,1504,203
2,1492,191
2,1498,156
2,1409,181
2,1372,160
2,1364,133
2,1335,148
2,1279,148
2,1295,175
2,1316,199
2,1388,214
2,1417,214
2,1384,181
2,1374,241
2,1343,263
2,1337,228
2,1322,238
2,1281,245
2,1254,251
2,1275,216
2,1200,224
2,1192,329
2,1159,323
2,1225,325
2,1273,321
2,1254,358
2,1297,346
2,1312,321
2,1368,292
2,1359,315
2,1343,339
2,1320,364
2,1345,370
2,1395,302
2,1438,306
2,1444,339
2,1405,350
2,1391,333
2,1382,315
2,1415,364
2,1438,407
2,1446,389
2,1455,348
2,1486,306
2,1467,323
2,1471,290
2,1446,263
2,1473,243
2,1571,399
2,1531,422
2,1546,428
2,1585,430
2,1651,475
2,1616,455
2,1533,521
2,1542,541
2,1523,560
2,1529,597
2,1471,543
2,1490,541
2,1455,510
2,1413,506
2,1370,510
2,1337,486
2,1362,449
2,1353,420
2,1353,397
2,1349,391
2,1326,426
2,1275,418
2,1273,405
2,1217,397
2,1190,405
2,1217,432
2,1248,453
2,1254,467
2,1264,498
2,1287,510
2,1227,508
2,1210,479
2,1186,515
2,1136,482
2,1144,508
2,1140,432
2,1136,412
2,1144,360
2,1324,539
2,1308,550
2,1252,535
2,1196,582
2,1173,572
2,1150,545
2,1157,589
2,1181,615
2,1221,585
2,1235,609
2,1270,609
2,1287,595
2,1314,609
2,1347,618
2,1362,632
2,1357,665
2,1368,671
2,1399,712
2,1409,694
2,1442,698
2,1434,661
2,1480,694
2,1386,585
2,1432,580
2,1457,578
2,1438,620
2,1461,626
2,1475,634
2,1511,630
2,1511,669
2,1550,653
2,1533,688
2,1529,718
2,1440,727
2,1411,735
2,1716,700
2,1546,1069
2,1523,1133
2,1538,1108
2,1560,1091
2,1624,1081
2,1614,1106
2,1678,1089
2,1672,1114
2,1699,1116
2,1707,1091
2,1734,1128
2,1749,1104
2,1794,1139
2,1763,1172
2,1716,1184
2,1747,1200
2,1728,1229
2,1697,1207
2,1643,1207
2,1614,1163
2,1633,1155
2,1589,1168
2,1591,1147
2,1564,1163
2,1525,1161
2,1525,1190
2,1494,1190
2,1471,1211
2,1482,1240
2,1523,1271
2,1552,1291
2,1562,1229
2,1612,1252
2,1627,1227
2,1653,1244
2,1771,1262
2,1728,1266
2,1761,1295
2,1761,1322
2,1796,1328
2,1780,1367
2,1595,1279
2,1533,1322
2,1562,1334
2,1556,1365
2,1500,1367
2,1523,1419
2,1554,1419
2,1616,1448
2,1635,1320
2,1668,1310
2,1649,1367
2,1672,1396
2,1703,1380
2,1672,1456
2,1569,1437
2,1312,1151
2,1270,1172
2,1262,1203
2,1316,1184
2,1337,1211
2,1362,1188
2,1339,1159
2,1384,1219
2,1378,1258
2,1420,1353
2,1397,1345
2,1331,1330
2,1316,1293
2,1291,1341
2,1266,1363
2,1260,1341
2,1217,1351
2,1242,1384
2,1206,1411
2,1198,1382
2,1163,1369
2,1126,1357
2,1119,1328
2,1117,1369
2,1080,1392
2,1041,1349
2,1302,1392
2,1339,1404
2,1337,1429
2,1380,1421
2,1399,1380
2,1289,1433
2,1279,1472
2,1246,1450
2,1186,1450
2,1155,1435
2,1148,1470
2,1159,1503
2,1202,1468
2,1242,1497
2,1275,1524
2,1304,1514
2,1295,1477
2,1372,1472
2,1353,1545
2,1299,1563
2,1262,1542
2,1254,1518
2,1186,1532
2,1148,1528
2,1121,1522
2,1045,1520
2,1059,1540
2,1063,1563
2,1074,1594
2,1095,1569
2,1152,1586
2,1173,1619
2,1024,1466
2,1068,1435
2,1035,1538
2,1014,1497
2,1121,966
2,1136,976
2,1107,1005
2,1097,1040
2,1059,1060
2,1059,1077
2,1107,1065
2,1022,1067
2,1057,1100
2,1008,1093
2,1020,1135
2,960,1087
2,989,1073
2,956,1001
2,977,970
2,910,955
2,925,918
2,950,920
2,1001,933
2,991,906
2,937,988
2,925,1019
2,888,1025
2,888,1048
2,933,1040
2,962,1021
2,948,1048
2,919,1089
2,896,1093
2,863,1077
2,842,1069
2,842,1095
2,821,1120
2,873,1141
2,914,1128
2,941,1114
2,917,1157
2,956,1149
2,991,1176
2,1020,1168
2,979,1126
2,1051,1203
2,1107,1161
2,1134,1155
2,1165,1085
2,1142,1108
2,1053,1256
2,912,1184
2,879,1186
2,825,1155
2,823,1174
2,815,1196
2,854,1215
2,838,1231
2,786,1184
2,776,1143
2,720,1137
2,734,1157
2,734,1178
2,726,1190
2,718,1182
2,676,1178
2,664,1192
2,693,1213
2,654,1213
2,652,1236
2,697,1285
2,728,1258
2,776,1291
2,625,1295
2,672,1328
2,716,1345
2,643,1357
2,641,1396
2,691,1409
2,716,1400
2,596,1332
2,577,1343
2,780,1371
2,819,1390
2,844,1322
2,856,1275
2,894,1275
2,935,1227
2,927,1273
2,910,1285
2,919,1312
2,952,1322
2,966,1306
2,987,1233
2,968,1343
2,923,1363
2,906,1382
2,881,1359
2,877,1394
2,838,1396
2,892,1312
2,387,1390
2,387,1369
2,345,1404
2,349,1429
2,335,1444
2,401,1433
2,424,1458
2,451,1446
2,490,1446
2,480,1477
2,447,1491
2,459,1516
2,416,1528
2,385,1520
2,503,1540
2,523,1466
2,558,1433
2,581,1528
2,575,1483
2,629,1505
2,631,1532
2,602,1563
2,552,1627
2,492,1617
2,498,1635
2,465,1573
2,445,1588
2,442,1577
2,442,1547
2,459,1512
2,405,1549
2,389,1559
2,362,1555
2,391,1586
2,378,1596
2,380,1629
2,358,1604
2,333,1608
2,331,1588
2,312,1596
2,312,1635
2,283,1639
2,256,1625
2,231,1625
2,211,1650
2,269,1656
2,430,1687
2,422,1711
2,453,1726
2,248,1421
2,184,1392
2,196,1419
2,209,1423
2,184,1437
2,157,1462
2,97,1499
2,134,1563
2,155,1580
2,99,1569
2,55,1569
2,227,1744
2,296,1742
2,219,1765
2,356,1775
2,341,1796
2,242,1804
2,171,1802
