type,x,y
2,1073,1524
2,1107,1481
2,1148,1474
2,1107,1513
2,1180,1467
2,1187,1503
2,1191,1440
2,1257,1420
2,1264,1451
2,1248,1483
2,1314,1528
2,1318,1549
2,1339,1576
2,1380,1605
2,1386,1476
2,1421,1610
2,1411,1653
2,1393,1687
2,1334,1696
2,1293,1721
2,1255,1723
2,1234,1737
2,1323,1771
2,1191,1800
2,1216,1893
2,1148,1909
2,1153,1526
2,1184,1549
2,1178,1590
2,1121,1599
2,1064,1574
2,1073,1610
2,1246,1605
2,1268,1558
2,1237,1515
2,1214,1619
2,1200,1646
2,1157,1662
2,1139,1669
2,1085,1728
2,1100,1755
2,994,1657
2,1007,1712
2,1014,1750
2,1019,1787
2,969,1748
2,971,1719
2,955,1734
2,919,1734
2,914,1712
2,921,1766
2,892,1778
2,892,1807
2,905,1816
2,939,1816
2,964,1798
2,839,1802
2,828,1827
2,785,1807
2,796,1782
2,814,1732
2,869,1741
2,769,1732
2,755,1755
2,728,1775
2,708,1789
2,728,1746
2,671,1739
2,665,1753
2,635,1728
2,624,1707
2,692,1680
2,769,1796
2,755,1843
2,690,1864
2,690,1841
2,715,1825
2,685,1816
2,676,1789
2,649,1816
2,610,1798
2,621,1771
2,581,1798
2,556,1816
2,522,1802
2,519,1859
2,594,1868
2,635,1861
2,615,1818
2,562,1916
2,562,1895
2,501,1895
2,962,1191
2,932,1204
2,869,1234
2,830,1286
2,917,1304
2,967,1272
2,944,1322
2,982,1340
2,937,1363
2,923,1349
2,905,1388
2,864,1381
2,730,1356
2,710,1386
2,751,1402
2,751,1460
2,776,1506
2,821,1492
2,705,1508
2,665,1508
2,671,1535
2,603,1549
2,567,1549
2,569,1531
2,617,1494
2,581,1490
2,578,1451
2,576,1424
2,526,1399
2,515,1431
2,537,1479
2,431,1508
2,376,1565
2,379,1603
2,342,1599
2,308,1560
2,299,1510
2,240,1490
2,247,1517
2,233,1524
2,224,1535
2,206,1508
2,174,1553
2,181,1592
2,224,1571
2,124,1571
2,147,1619
2,136,1646
2,165,1644
2,195,1648
2,120,1667
2,90,1648
2,38,1655
2,22,1633
2,34,1689
2,131,1707
2,197,1689
2,188,1744
2,227,1710
2,274,1698
2,276,1660
2,288,1617
2,292,1596
2,249,1580
2,410,1630
2,447,1626
2,415,1676
2,390,1682
2,356,1655
2,322,1682
2,299,1710
2,267,1746
2,324,1737
2,354,1748
2,358,1791
2,251,1825
2,208,1766
2,154,1775
2,172,1814
2,115,1850
2,86,1857
2,56,1827
2,65,1778
2,61,1734
2,59,1877
2,149,1870
2,179,1920
2,136,1922
2,138,1968
2,138,2038
2,188,1999
2,206,2027
2,245,2015
2,247,1984
2,236,1950
2,211,1857
2,227,1891
2,208,1929
2,270,1875
2,306,1882
2,310,1868
2,347,1870
2,365,1895
2,381,1855
2,456,1805
2,329,1920
2,331,1952
2,354,1986
2,404,2004
2,347,2024
2,320,2045
