type,x,y
2,1856,2745
2,1808,2739
2,1747,2709
2,1663,2800
2,1621,2909
2,1585,2933
2,1543,2981
2,1471,3132
2,1531,3102
2,1639,3024
2,1429,3163
2,1122,2624
2,1074,2564
2,750,2661
2,2024,4088
2,2006,4131
2,2246,4113
2,2324,4258
2,2180,4228
2,2138,4246
2,2072,4228
2,2036,4203
2,2204,4294
2,2228,4318
2,2240,4385
2,2282,4318
2,2240,4476
2,2120,4421
2,2042,4397
2,2030,4336
2,1970,4342
2,1934,4306
2,1892,4373
2,1940,4385
2,2000,4385
2,1982,4457
2,1916,4457
2,1880,4500
2,1808,4530
2,1802,4500
2,2090,4463
2,2162,4536
2,2120,4536
2,2066,4699
2,1916,4675
2,1880,4554
2,1952,4530
2,1892,4724
2,1838,4651
2,1783,4657
2,1771,4724
2,1693,4730
2,1741,4633
2,1657,4597
2,1663,4645
2,1555,4705
2,1633,4754
2,1717,4845
2,1844,4875
2,1567,4839
2,1537,4802
2,1447,4760
2,1465,4712
2,1447,4651
2,1525,132
2,1573,235
2,1633,210
2,1597,180
2,1633,162
2,1777,150
2,1711,150
2,1681,114
2,1759,253
2,1699,222
2,1808,222
2,1886,210
2,1916,289
2,1970,247
2,2012,259
2,1970,192
2,1886,138
2,1820,47
2,2793,1045
2,2691,1015
2,2631,1009
2,2847,954
2,2919,1009
2,3070,1015
2,3004,1009
2,2979,1009
2,2883,1057
2,3142,1082
2,3154,2413
2,3232,2558
2,3286,2612
2,3160,2552
2,3424,2642
2,485,3653
2,551,3653
2,606,3598
2,575,3701
2,527,3701
2,437,3653
2,479,3725
2,485,3750
2,485,3804
2,515,3865
2,515,3895
2,479,3858
2,606,3919
2,624,3961
2,569,3955
2,521,3973
2,545,4022
2,587,3998
2,636,4094
2,714,4119
2,696,4161
2,606,4209
2,575,4119
2,888,4215
2,852,4234
2,828,4246
2,894,4276
2,924,4306
2,954,4318
2,750,4252
2,732,4288
2,732,4361
2,792,4349
2,864,4367
2,864,4391
2,816,4415
2,756,4415
2,798,4385
2,858,4560
2,918,4536
2,816,4482
2,918,4578
2,942,4584
2,906,4663
2,852,4639
2,900,4724
2,1044,4633
2,960,4748
2,1002,4730
2,1032,4784
2,990,4790
2,1116,4742
2,1134,4778
2,1182,4790
2,1219,4839
2,1158,4833
2,1116,4839
2,1056,4923
2,1038,4826
2,1441,4887
2,1381,4820
2,1519,4954
2,1585,4972
2,1573,4905
